0,119,75,187,74,77,76,171,81,168,173,0
0,107,64,39,51,48,45,44,40,43,60,55,58,109,0
0,176,101,99,103,95,100,123,124,121,126,122,96,94,0
0,8,160,169,11,163,80,35,30,86,82,90,83,92,88,0
0,59,54,108,110,113,188,189,146,141,0
0,185,134,133,130,15,22,13,18,20,17,0
0,145,147,140,144,93,91,177,178,104,98,102,143,148,0
0,97,183,25,37,28,32,34,33,9,184,117,120,0
0,127,26,27,19,21,24,16,137,136,132,139,87,84,0
0,112,53,61,57,42,47,52,182,46,63,106,0
0,179,10,12,3,4,78,2,170,5,161,167,71,0
0,116,115,111,114,66,65,156,155,153,69,165,190,6,79,0
0,85,89,131,135,128,138,129,14,23,29,36,31,125,118,0
0,62,56,38,50,41,49,105,150,149,180,181,142,0
0,186,151,174,175,158,154,157,72,152,159,67,0
0,70,68,73,172,7,164,166,162,1,0
